"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"x7"	"x8"	"xc1"	"xc2"	"xc3"	"xc4"	"xc5"	"xc6"	"xc7"	"y1"	"y2"	"y3"
0.9389	-0.1081	0.2852	3.1831	1.7689	1.0986	-0.3521	2.0699	5	6	3	3	3	4	1	0	0	0
0.1775	-0.2673	0.6892	1.934	3.8166	1.3865	-0.8024	3.0334	4	5	5	3	4	6	2	0	0	0
0.4845	0.3362	0.5548	2.119	2.2971	0.9062	1.3069	3.1054	6	4	3	5	4	3	3	0	0	0
0.4499	-0.4222	0.8048	3.8738	5.7995	0.2893	-2.4696	4.3417	5	6	5	5	5	4	3	1	0	0
-0.6645	-0.9668	2.1304	0.2095	14.2586	1.4414	-4.5692	7.8746	5	4	4	4	12	6	5	1	1	1
-0.8321	0.751	2.6583	2.844	1.3884	0.0409	1.7195	13.9099	2	5	4	5	6	2	5	1	0	0
-0.381	0.7399	3.1802	1.8129	14.6022	1.2231	3.5765	9.7033	5	5	4	3	17	6	3	0	1	1
-0.439	0.7257	2.0952	0.4689	9.6942	1.7368	4.02	8.0089	6	6	5	4	13	5	4	0	0	1
-0.2858	0.89	1.1211	3.8807	1.3825	1.1266	2.249	1.9298	3	5	2	2	4	3	2	0	0	0
-0.1505	-0.964	3.5194	3.7841	14.2056	0.9896	-2.5732	14.3533	3	6	5	4	11	6	5	1	1	1
-0.3993	0.5808	2.6483	0.1431	10.4016	0.6108	3.0379	12.2883	5	6	4	5	14	4	3	0	1	1
0.8932	0.7888	3.1664	3.2607	15.0448	0.467	5.0166	16.0896	6	6	2	5	20	6	5	0	1	1
0.224	0.1863	1.3014	0.1745	5.7444	1.2015	0.773	6.6737	5	5	4	5	7	3	1	0	0	0
-0.0198	-0.676	3.6952	0.3957	11.3327	1.7534	-1.5401	18.2255	2	5	2	5	8	6	5	1	1	0
0.4764	-0.3415	0.6809	0.1923	5.1842	0.5363	-1.6585	3.026	5	6	4	5	5	6	3	1	0	0
-0.9576	0.491	1.3419	0.674	1.9168	1.5747	1.7683	6.1449	4	6	5	5	6	5	3	0	0	0
0.7979	-0.1073	0.3362	2.7571	1.4383	0.224	0.0391	0.1496	4	4	5	2	2	6	1	0	0	0
-0.7966	0.1818	0.7042	1.5233	2.3077	1.4002	1.0306	0.7013	4	2	5	3	4	4	1	0	0	0
0.1549	0.5327	1.8715	3.1018	9.2734	1.8947	2.2064	3.0085	5	3	5	1	10	5	2	0	0	1
-0.475	0.0286	3.9323	3.9021	11.547	1.9119	0.4047	20.437	3	3	2	5	13	5	1	1	1	1
0.9164	-0.0991	1.5787	1.7893	3.1631	0.4362	-0.277	7.144	2	5	3	5	5	3	1	0	1	0
0.8531	-0.2116	2.9195	3.0042	18.0927	0.1669	-0.81	6.8163	6	4	2	2	18	3	1	0	1	1
0.5002	0.2118	2.5579	1.6403	6.407	1.0393	1.089	13.497	3	1	4	5	9	4	2	0	0	1
0.0291	0.6921	3.5416	1.867	14.6289	1.9586	3.449	18.4164	5	4	5	5	19	3	4	0	1	1
0.1656	0.6998	2.902	1.7775	7.8025	0.2386	1.8491	5.5538	3	5	5	2	10	5	2	0	0	1
0.0323	-0.231	3.5428	1.4976	18.7905	1.8691	-0.4566	18.0767	5	3	4	5	19	6	2	1	1	1
0.1981	-0.958	2.3472	3.7368	12.0535	0.2272	-4.0775	7.5073	4	3	3	3	10	5	3	1	1	1
0.7799	0.204	2.8217	3.9897	13.5252	0.6669	1.1652	12.1612	5	2	1	4	14	2	1	0	1	1
0.4345	0.0906	0.6442	1.9409	0.9482	1.7925	0.283	2.6725	3	5	5	4	3	5	1	0	0	0
0.5709	0.9166	1.7615	0.8095	5.3749	1.358	4.4437	4.8165	5	1	3	3	10	5	4	0	0	0
0.4293	-0.4119	1.5344	3.9571	5.9612	0.605	-1.4884	6.6795	3	4	4	4	6	4	3	1	0	0
-0.7278	0.982	3.5311	2.574	0.7229	0.0923	1.1198	11.5141	1	3	1	3	5	4	4	1	0	0
-0.3349	0.2926	0.4103	3.4292	0.604	1.2618	1.4381	0.1901	5	2	5	2	3	3	1	0	0	0
-0.9695	-0.6978	3.132	0.9945	22.2961	1.9669	-4.0867	16.2272	6	1	5	5	20	6	5	1	1	1
0.7242	-0.9398	2.8175	0.4529	19.089	0.338	-5.7103	5.9483	6	5	5	2	18	6	2	1	1	1
-0.4513	0.2248	2.0882	1.2255	10.0348	0.3798	1.0035	7.0456	5	5	3	3	11	5	2	0	1	1
0.1434	-0.5052	1.8585	1.1183	11.9968	0.2714	-2.7241	8.9598	5	6	1	5	10	5	3	1	0	1
-0.0288	0.3521	1.1232	2.6868	4.4016	1.3441	1.201	2.6266	5	6	3	3	7	5	2	0	0	0
0.27	0.7433	3.8483	0.1822	7.2725	0.4707	2.3115	18.6128	3	5	2	5	13	6	4	1	1	1
-0.9275	-0.8758	1.621	3.6786	12.2253	0.665	-4.1151	8.5478	5	6	2	5	10	3	5	1	0	0
-0.7961	-0.848	1.5248	2.5938	9.0999	0.1112	-4.144	2.5018	5	5	5	2	9	3	3	1	0	1
0.2566	0.5643	0.1337	1.2258	-0.8527	1.5261	1.9112	-0.135	3	5	3	2	1	6	2	0	0	0
-0.8017	0.0814	0.3358	2.9747	0.7362	0.9821	0.2799	1.7485	5	5	3	5	3	6	1	0	0	0
0.7617	0.4673	1.3523	2.1265	3.0747	0.4271	1.5439	2.2409	3	5	2	2	5	6	2	0	0	0
-0.4744	0.408	2.7106	3.7172	10.8859	0.9618	1.8221	13.5205	5	6	2	5	15	5	4	1	1	1
0.3432	-0.9995	3.8701	1.6597	14.4884	1.7243	-2.9223	6.9961	3	6	3	2	12	4	3	1	1	1
-0.872	0.5131	1.7922	1.8778	4.0225	1.0258	2.1121	5.1689	3	3	1	3	6	6	3	0	0	0
-0.2889	0.8122	3.6187	1.6941	8.0732	0.8803	2.6761	14.7562	3	5	4	4	12	6	4	1	1	1
0.4559	-0.2843	3.0082	0.0506	10.0392	1.4821	-1.1701	15.5297	3	3	1	5	9	1	2	1	1	1
0.0917	0.8007	1.7668	2.3477	6.0244	0.7676	3.0672	3.6976	4	3	5	2	8	4	3	0	0	0
-0.8204	-0.2242	2.0438	0.4866	11.7914	1.5483	-0.9178	10.1242	5	5	1	5	11	6	2	1	1	1
-0.488	-0.6069	2.4528	0.3398	16.9537	1.8752	-3.7157	7.2073	6	5	4	3	16	2	3	1	1	1
-0.5186	0.6373	3.8716	1.8568	15.9337	0.4009	3.1245	20.1421	5	3	4	5	20	6	4	1	1	1
-0.5431	0.3389	3.1567	0.1858	14.2066	0.3483	2.0581	16.185	5	6	3	5	16	3	3	1	1	1
-0.0847	0.7569	0.6264	1.0974	1.8783	1.9809	4.5235	1.244	5	3	4	2	4	3	2	0	0	0
-0.5156	-0.0538	1.8801	1.5746	6.4321	1.5106	7e-04	7.6421	3	1	2	4	7	6	1	0	0	0
0.7202	0.2629	3.4838	3.2211	16.1664	1.4856	0.9946	13.6925	5	5	5	4	18	3	2	0	1	1
0.8003	0.8445	0.1224	2.1815	-3.8585	1.3547	2.5309	1.2153	3	5	5	5	1	2	6	0	0	0
-0.0686	0.5416	0.6361	2.9091	1.6109	1.1068	3.36	1.1912	6	3	2	3	5	6	3	0	0	0
0.6443	-0.3675	3.6728	3.9599	19.432	1.1748	-1.5409	14.5361	5	6	2	4	19	5	2	1	1	1
-0.1682	0.6637	3.5103	3.7323	10.6894	1.3391	2.5316	17.2764	4	3	2	5	15	3	4	1	1	1
0.749	0.9916	1.9384	1.6772	9.4926	1.729	6.0905	3.8902	6	3	2	2	12	6	3	0	0	1
0.9107	-0.4025	3.9295	1.5477	12.1984	1.6592	-1.4965	3.6233	3	5	5	1	13	6	1	1	1	1
-0.7715	-0.3398	1.8538	3.1047	7.2777	0.7276	-0.7866	8.651	3	5	5	5	7	6	3	1	0	0
0.6752	-0.9421	3.2024	2.1	5.9946	1.6051	-1.0093	9.1279	1	5	5	3	4	6	4	1	0	0
-0.7958	-0.6067	1.3659	0.7851	7.5397	1.6704	-2.3031	4.6119	4	4	5	4	7	3	3	1	0	0
0.1448	-0.6776	2.4109	0.6014	10.5953	1.252	-2.355	12.2709	3	5	5	5	9	6	5	1	0	0
-0.8998	-0.2691	2.737	0.7963	7.3696	0.9756	-0.5191	5.1829	3	5	5	2	9	6	2	1	0	0
-0.2758	-0.1427	0.318	0.3758	1.318	1.422	-0.0873	2.2677	3	1	2	5	2	6	2	0	0	0
-0.0876	0.5514	0.9927	0.6249	2.9232	0.4237	1.9338	1.2406	4	1	5	1	5	4	1	0	0	0
0.4112	0.3433	2.6972	2.9669	12.511	0.2841	2.0655	7.3637	5	4	5	3	14	3	2	0	1	1
0.8276	0.9733	2.7487	2.6614	9.0141	1.6176	4.4638	5.9245	4	4	5	2	12	3	3	0	0	1
-0.8502	0.9574	3.0276	0.0068	-1.5135	1.4027	0.6299	14.6566	1	6	2	5	4	6	6	1	0	0
-0.4993	-0.3191	3.0961	3.8983	19.4927	0.1797	-2.3618	12.4855	6	5	5	4	19	3	2	1	1	1
0.0783	0.0531	2.3113	0.8449	1.491	0.4771	0.4216	11.7075	1	5	5	5	3	3	1	0	0	0
0.1448	0.3529	3.2214	3.7147	18.5024	0.3761	2.3244	8.9812	6	3	4	3	20	5	2	0	1	1
-0.2724	0.6153	1.4301	3.0856	5.0452	0.2224	3.6842	7.7225	6	5	5	5	9	3	4	0	0	0
-0.0345	-0.9759	3.4938	1.8074	22.9387	1.7154	-4.8761	16.7202	5	6	2	5	19	6	6	1	1	1
0.1627	-0.9621	0.1815	2.9046	4.8171	1.3622	-4.0848	0.666	4	3	5	5	2	2	5	1	0	0
-0.319	-0.9457	3.0907	2.6957	23.5801	0.5167	-5.5652	14.3733	6	5	5	5	20	4	6	1	1	1
-0.5112	0.1197	3.1144	1.5878	14.853	1.7588	0.6332	15.1824	5	3	5	5	17	1	2	0	1	1
-0.1707	-0.7783	2.0808	1.9699	9.9966	1.3876	-2.27	11.1446	3	3	2	5	7	3	4	1	0	1
0.532	-0.6136	0.0194	1.1419	2.7735	1.9711	-1.5371	-0.254	3	6	4	4	1	4	3	0	0	0
0.9559	-0.2509	2.817	2.8608	15.3846	0.5982	-1.087	9.0929	5	5	5	3	15	4	2	1	1	1
-0.3826	-0.0347	3.0703	0.3243	6.5786	1.2051	-0.1286	16.0879	2	6	3	5	8	5	1	0	1	1
0.8296	-0.5824	3.3966	1.0869	11.9112	0.6919	-1.4587	9.2698	3	5	4	3	11	5	3	1	1	1
0.5409	0.942	1.7047	3.4282	3.8095	1.6265	3.2978	4.9905	4	5	5	3	8	5	4	0	0	0
0.9011	0.7554	1.2179	1.4479	5.99	0.4231	4.3025	2.729	6	3	5	2	9	2	2	0	0	1
0.1309	0.7565	2.7039	0.4507	9.8403	1.8227	3.911	14.4464	5	6	5	5	15	2	5	0	0	1
-0.4463	0.1899	2.4379	2.0971	11.4796	1.6217	1.1537	5.8878	5	5	2	2	13	2	1	0	0	1
0.2929	-0.84	0.5904	2.6631	3.0339	1.4245	-0.985	2.3005	1	6	5	3	2	6	4	0	0	0
0.7777	-0.7709	1.3631	0.5782	10.5049	1.9939	-3.5514	6.647	5	5	1	5	8	5	4	1	0	0
-0.0273	0.5447	3.8903	0.1097	22.3305	0.4197	2.9862	4.7593	6	3	5	1	24	3	1	0	1	1
-0.1265	-0.9376	3.6096	2.0357	15.5295	0.007	-2.3025	18.3695	3	3	2	5	13	3	5	1	1	1
-0.7452	0.8443	2.3677	0.5173	7.4818	0.5802	4.0082	11.4243	5	6	5	5	13	6	6	1	0	1
-0.0642	-0.0804	0.1048	2.8734	0.0763	1.2634	-0.8606	-0.9203	6	3	3	1	1	6	1	0	0	0
-0.5029	0.3423	0.7249	3.7942	1.2564	1.4251	1.153	2.5036	3	5	3	3	3	3	2	0	0	0
0.1485	-0.9291	3.3783	1.1848	15.1585	1.8167	-2.684	16.4012	3	2	5	5	12	6	5	1	1	1
0.602	0.4748	2.7382	2.3587	7.1265	0.3448	1.7	7.567	3	6	4	3	9	6	2	0	1	0
0.7541	0.563	3.6281	1.9445	19.5284	1.069	3.108	11.1146	6	5	4	3	22	2	3	0	1	1
-0.537	0.0985	1.3714	3.8952	5.3411	0.8817	0.6285	4.7499	5	6	4	4	8	6	2	0	0	0
-0.8785	0.2795	2.4845	1.388	11.0108	1.1596	1.8997	7.3954	5	5	2	3	13	5	2	0	1	1
0.7547	0.2613	2.3007	2.0437	9.5324	0.3193	1.1406	2.9514	4	5	3	1	11	6	1	0	1	1
-0.6412	0.9645	2.8702	0.6282	3.7553	0.544	3.2202	14.9156	3	3	5	5	9	6	6	1	0	0
0.0191	-0.5161	2.3852	3.3851	11.0459	0.2977	-1.7113	8.4091	4	4	2	3	10	2	3	1	1	1
0.5586	-0.1134	1.6219	3.7634	1.2043	1.7968	-0.2738	6.7304	1	6	5	4	2	3	1	0	0	0
-0.3814	-0.5071	2.8919	1.6698	4.7541	1.4961	-0.4639	8.7159	1	5	5	3	4	6	2	1	0	0
-0.9601	-0.099	1.541	1.6111	7.929	0.6286	-0.1912	4.8735	5	6	4	3	9	1	1	0	1	1
-0.0358	0.6825	2.9428	2.9208	11.5984	0.8284	3.6172	15.7557	5	5	4	5	16	3	4	0	1	1
-0.2947	-0.9533	1.3106	3.5785	9.2565	0.0946	-3.0719	7.25	3	5	2	5	5	2	6	1	0	0
0.5461	0.6236	3.965	3.7079	16.8853	0.9656	3.2894	19.8148	5	6	2	5	20	5	4	1	1	1
0.9178	-0.3278	1.9199	1.4667	5.1597	1.5243	-0.7384	9.9181	2	5	3	5	5	5	2	1	1	0
-0.0175	-0.2534	2.1632	0.2542	8.006	1.8956	-1.0424	11.6001	3	5	5	5	7	6	2	1	1	1
0.3346	0.4813	3.3919	3.8194	15.7095	0.0828	2.6707	6.5798	5	6	3	2	18	3	2	0	1	1
-0.0341	-0.0994	1.1402	0.3802	3.9751	1.9221	-0.463	3.3665	3	5	5	3	4	6	1	0	0	0
0.6499	-0.619	2.9761	0.8313	19.9846	1.306	-3.7235	14.4341	6	6	5	5	19	6	4	1	1	1
0.2682	0.5209	3.9357	3.9728	16.3407	1.7191	2.5368	19.2498	5	5	5	5	21	4	4	1	1	1
0.8613	-0.2126	1.1674	2.1915	4.434	0.8854	-0.5531	5.1886	3	5	2	5	5	4	2	0	0	0
0.4049	-0.8378	0.0379	3.1169	4.359	1.7233	-3.1531	-0.0975	4	4	2	5	1	5	5	1	0	0
-0.0549	-0.5049	2.0414	1.4644	13.5466	0.0549	-3.2921	6.7727	6	3	4	3	14	6	2	1	0	1
0.4304	-0.2945	2.7135	2.7158	17.5528	0.0938	-1.7396	13.504	6	5	3	5	17	5	3	1	1	1
-0.2628	-0.4622	0.74	3.0707	4.2844	0.1533	-2.2847	1.3334	5	6	3	1	5	5	1	0	0	0
0.3066	-0.1889	1.9373	3.2579	2.4916	0.5225	0.2266	5.9536	1	3	5	3	3	3	2	0	0	0
-0.9816	0.7911	0.6284	0.5326	0.2386	0.7353	4.8676	3.4464	6	1	5	5	4	3	5	0	0	0
0.2199	0.5099	0.0164	2.7825	-1.8623	1.4071	2.2947	0.6051	5	5	5	3	2	3	3	0	0	0
0.7348	0.9447	3.7883	1.5864	14.2474	1.0613	4.6691	19.4426	5	1	2	5	20	3	6	1	1	1
-0.6556	0.3363	2.8812	3.1038	13.8814	0.6138	2.15	5.8423	5	5	5	2	16	6	2	0	0	1
-0.6878	-0.038	2.1152	1.8102	8.5171	1.686	0.4992	4.0756	4	4	5	2	10	1	1	0	0	1
0.0434	0.017	3.1544	1.0984	18.5099	1.3472	-0.1314	13.8616	6	5	2	4	20	6	1	1	1	1
-0.3915	-0.5035	0.8111	0.6027	4.6155	0.1337	-2.668	0.6695	5	6	4	1	6	1	1	0	0	0
-0.5185	0.5518	2.2952	3.1203	12.3114	1.2448	3.1187	7.4589	6	3	2	3	15	6	3	0	1	1
0.8659	0.2301	3.7325	1.1542	18.1494	1.8437	1.1417	11.3929	5	1	4	3	19	5	1	0	1	1
-0.7032	-0.2587	2.5107	0.3836	3.6926	1.3915	-0.4312	13.3711	1	3	5	5	3	3	2	1	0	0
0.4037	-0.1601	2.4377	0.0044	7.3324	1.9783	-0.3807	6.9639	3	5	5	3	8	4	2	1	0	0
0.4354	0.3111	3.4472	1.4067	5.5701	1.7272	-0.0487	16.8895	2	5	5	5	8	1	3	1	1	1
0.7443	0.017	2.2766	2.5873	4.6751	0.4176	0.0802	9.737	2	1	3	4	5	4	1	0	0	0
0.5412	0.3553	0.3984	2.8038	0.148	1.6142	1.3068	2.4259	5	1	2	5	3	3	2	0	0	0
0.3183	-0.9074	2.5208	2.552	7.2105	1.9501	-1.8016	7.0145	2	3	2	3	7	6	4	1	0	0
0.258	-0.0247	0.7231	0.2281	2.8428	0.562	0.0619	4.3072	4	4	3	5	4	6	2	0	0	0
0.8094	0.8471	3.9321	0.2476	15.5285	0.8758	4.2979	18.7158	5	4	5	5	20	6	5	1	1	1
0.7008	-0.9333	0.2479	1.2874	2.9245	1.03	-2.2751	-0.8548	3	6	1	2	2	6	3	1	0	0
-0.613	-0.6324	2.4085	3.9608	14.4585	1.5247	-2.9633	10.703	5	3	3	4	13	5	3	1	1	1
-0.4383	0.5189	2.7931	3.8918	14.0867	0.0652	2.9284	3.5223	5	5	5	1	15	6	2	0	1	1
0.0103	0.2641	1.4473	2.7623	7.7374	1.7774	1.4818	4.3998	6	1	3	2	9	2	1	0	0	1
0.4365	0.2694	0.3107	0.5433	-0.1559	1.9079	1.3478	1.9002	5	3	5	5	2	6	2	0	0	0
-0.4248	-0.9323	3.4647	0.0802	22.7932	0.037	-5.7676	7.2331	6	3	5	2	22	6	3	1	1	1
0.9801	-0.9246	0.2268	0.4994	4.2396	1.2406	-2.7369	0.8093	3	4	2	3	1	6	4	1	0	0
0.7298	0.3413	1.535	3.0497	9.1435	1.3719	2.0204	3.4284	6	5	5	2	10	6	2	0	0	1
0.4904	0.622	3.4461	0.18	6.8144	1.5547	1.7726	17.2089	3	5	2	5	11	6	4	1	1	0
0.9991	-0.6119	2.3038	3.8116	14.9449	0.415	-3.8528	4.7681	6	5	5	2	15	5	3	1	1	1
0.6813	-0.2641	3.6499	2.688	12.4584	0.6846	-1.1962	15.3918	3	6	5	4	12	4	3	1	1	1
0.1393	0.3653	3.1265	3.6571	11.4097	1.8373	1.3938	10.2655	4	1	4	3	14	1	2	0	1	1
-0.0338	0.3245	0.9356	1.347	1.3064	1.0906	0.5537	1.7816	3	4	3	3	4	6	2	0	0	0
-0.7913	0.9289	1.0762	3.1847	1.1409	1.4361	2.5211	2.9127	3	1	2	2	4	3	3	0	0	0
-0.21	-0.6808	2.5024	1.5874	15.3655	1.3488	-2.8834	12.9384	5	4	5	5	14	4	4	1	1	1
-0.9038	0.2142	3.9293	0.1407	6.3684	0.3836	0.5348	20.5449	2	5	5	5	8	6	2	1	1	1
-0.7684	0.5541	0.9781	2.0015	3.7992	1.9396	3.4832	2.4875	6	3	4	3	7	3	3	0	0	0
0.883	-0.1627	3.4963	3.1127	4.1175	0.8751	0.0873	12.9499	1	6	1	4	5	3	2	1	1	0
-0.9591	-0.4896	1.4683	1.0975	11.1904	0.4764	-3.0775	5.721	6	5	4	4	10	4	3	1	1	1
0.5521	-0.1234	0.9159	0.6643	4.9464	1.4516	-1.1547	3.9733	5	6	4	5	6	2	2	0	0	0
-0.0075	0.0988	1.044	1.1645	4.4573	0.1221	0.1172	1.3007	5	4	3	2	6	6	1	0	0	0
0.6849	-0.9335	3.8484	2.7576	13.4266	1.3196	-2.5773	8.1319	3	5	3	2	12	3	3	1	1	1
0.3559	-0.88	2.6956	0.0219	13.5312	0.8124	-3.5033	7.5762	4	5	4	3	12	2	3	1	1	1
0.4354	0.0429	0.8488	2.7739	3.6877	1.9988	0.4765	2.6339	5	3	4	3	4	4	2	0	0	0
0.3483	0.2794	3.0307	2.3658	10.4527	0.5972	0.7974	16.3408	4	1	2	5	13	2	3	1	1	1
-0.5491	-0.4131	0.4182	2.7573	3.7092	1.7713	-2.2139	0.7851	6	3	3	2	3	1	2	0	0	0
0.5911	-0.1942	3.8898	1.9119	11.9458	1.2621	-1.1125	14.1574	3	5	2	4	12	1	2	1	1	1
-0.2011	-0.8049	3.6689	2.4635	11.2022	0.1027	-1.377	17.981	2	6	5	5	8	3	5	1	1	0
-0.9455	0.4269	3.7589	1.3797	10.5646	1.9564	1.6857	7.6338	3	3	5	2	13	6	2	0	1	1
-0.1446	0.6433	2.5021	1.9596	6.1095	0.1477	2.1307	5.2314	3	1	5	2	9	4	2	0	1	1
-0.4539	0.8948	0.2877	2.2261	-4.0133	0.2743	2.4007	2.3536	3	5	5	5	2	2	5	0	0	0
0.902	-0.0578	3.7263	1.442	23.0757	0.9381	0.2079	14.5364	6	5	3	4	23	5	2	1	1	1
-0.0713	0.5546	0.9785	2.8213	2.4973	1.3153	1.4616	1.9706	3	3	3	2	4	4	2	0	0	0
0.0468	0.8809	1.1792	1.5677	2.9742	0.9376	4.1801	3.4286	5	6	3	3	7	4	4	0	0	0
0.3232	0.2425	1.8372	0.9733	4.6761	1.7146	0.6096	9.2325	3	6	5	5	7	5	3	0	0	0
-0.6097	-0.7359	0.2772	2.8412	3.4399	0.8967	-3.0346	-0.1799	4	3	5	3	2	3	3	1	0	0
0.7956	-0.5393	3.1665	0.3231	20.3554	1.9825	-2.8822	9.2968	6	6	3	3	20	5	3	1	1	1
0.9891	0.2013	2.3038	0.9048	10.9407	0.3173	1.4584	4.3893	5	6	4	2	12	4	1	0	0	1
-0.8714	0.2852	0.453	1.4056	1.3662	1.0108	1.4408	0.8502	6	1	2	3	4	3	1	0	0	0
-0.8476	0.0628	0.8862	3.8408	0.324	0.1943	0.5561	2.0042	1	5	1	3	1	4	1	0	0	0
0.236	-0.013	2.9516	0.2352	2.925	1.5223	0.1122	12.3196	1	6	5	4	4	3	1	0	0	0
0.5885	-0.445	2.5358	3.958	4.8762	0.6655	-0.0947	12.5578	1	3	3	5	3	6	3	1	1	0
-0.6318	-0.5176	1.3534	1.0521	9.6514	1.2258	-2.6062	7.2363	5	3	3	5	8	3	4	1	0	0
0.3738	-0.7302	1.0825	2.578	9.8872	0.275	-4.2539	5.9696	6	6	2	5	7	5	5	1	0	0
0.775	0.9416	0.6395	1.7263	-3.032	1.9476	2.6566	3.3841	3	1	5	5	3	6	6	1	0	0
0.9164	0.2444	3.9224	1.0073	11.0405	1.8639	0.6114	20.7296	3	6	4	5	13	6	2	1	1	1
-0.3461	-0.9168	3.4719	1.8292	21.4263	0.5632	-4.9678	18.1008	5	5	5	5	18	4	6	1	1	1
-0.8233	0.491	3.9941	2.6802	14.4734	0.0371	1.5018	15.8069	4	3	3	4	17	3	3	1	1	1
-0.7927	0.3892	0.7593	0.0068	1.2311	0.2119	1.4771	1.5815	3	3	4	2	3	6	2	0	0	0
-0.476	-0.2435	0.1961	0.2471	2.0189	0.9648	-0.4377	0.1531	4	5	5	5	1	3	2	0	0	0
-0.1957	0.2059	2.5673	0.6511	10.1491	1.9932	1.1682	7.895	4	6	5	3	12	5	1	0	1	1
0.5725	-0.1592	0.602	0.5102	4.8409	1.3581	-0.6102	3.0092	6	3	5	5	5	4	2	0	0	0
-0.0418	0.8839	1.1417	1.2423	0.778	0.4273	3.7323	5.9977	4	6	4	5	6	3	6	0	0	0
-0.3031	-0.8607	2.8166	2.3396	18.1408	0.5216	-4.3352	14.3424	5	6	2	5	15	3	5	1	1	1
-0.1233	0.0819	3.3585	3.1423	15.9332	0.817	0.5311	13.7053	5	5	2	4	18	3	1	0	1	1
0.3563	-0.3901	3.6897	0.4631	19.0121	0.3757	-1.9365	2.9803	5	3	5	1	19	1	1	1	1	1
0.9933	0.8061	0.9388	0.6035	-0.834	1.4666	0.6367	3.6949	1	5	5	3	2	6	3	0	0	0
0.25	0.1448	3.7847	2.9031	2.7467	1.5678	0.285	18.2425	1	3	3	5	5	1	2	1	1	0
0.7025	-0.8709	1.3767	1.9668	10.9088	0.7879	-4.0727	6.3863	5	5	5	5	8	3	6	1	0	0
-0.0167	-0.9931	2.5604	0.0807	18.1212	1.908	-5.045	13.4456	5	6	5	5	14	5	6	1	1	1
-0.3698	-0.6153	2.9724	1.717	18.8329	1.0414	-4.2467	5.8965	6	5	5	2	19	5	2	1	1	1
0.7136	-0.588	1.4346	0.9436	10.6361	0.613	-3.3368	5.9543	5	6	3	5	9	3	4	1	1	0
0.3624	0.2516	2.0281	0.931	3.0279	0.5755	0.7492	8.62	2	3	2	4	5	5	1	0	0	0
0.8667	0.8708	2.9127	2.9705	5.445	1.2935	2.8192	10.6341	3	6	2	4	10	3	4	1	0	0
0.2403	0.0476	2.3533	3.3651	14.3299	0.7657	0.2453	10.1559	6	5	4	4	15	4	1	0	1	1
-0.4889	-0.9446	0.8354	0.7316	10.3669	1.593	-5.4839	4.1438	6	5	5	5	6	1	5	1	0	0
-0.6843	0.0776	0.246	2.7098	1.2337	0.3712	0.6032	1.0921	6	5	4	2	2	6	1	0	0	0
-0.2173	-0.2783	0.3789	1.4273	2.1707	1.7291	-1.0009	1.1327	3	6	3	2	2	5	2	0	0	0
0.8865	0.7483	0.818	3.2093	-0.8861	1.985	2.059	3.705	3	3	5	5	3	3	5	1	0	0
0.6092	-0.9311	3.301	1.8298	14.0824	1.6365	-2.9152	17.1391	3	3	5	5	11	3	6	1	1	1
-0.8688	0.8947	2.6235	1.1832	9.2928	0.6369	4.1566	9.4535	5	5	3	4	14	1	4	0	1	1
0.999	0.0998	1.8762	1.0376	1.4962	1.6457	-0.1466	5.3226	1	3	2	3	3	2	1	0	0	0
-0.7664	-0.5682	1.3812	3.3352	9.8098	0.0168	-3.3067	4.234	6	5	5	3	9	5	2	1	0	1
0.8567	0.5522	2.6735	2.1154	5.2375	0.7875	1.492	13.3215	3	3	2	5	10	2	4	1	1	1
-0.1205	0.3703	3.3224	2.2615	14.5953	0.4663	1.8263	16.5238	5	3	1	5	17	1	3	1	1	1
0.8074	0.2942	2.6757	2.7538	10.6037	0.728	1.0134	6.676	4	6	2	2	11	3	2	0	1	1
-0.1831	-0.1804	2.3129	1.7897	2.5467	1.4784	-0.013	2.7506	1	5	4	1	3	3	1	0	0	0
0.1134	-0.4278	2.9504	2.6308	19.737	1.4162	-2.2511	14.783	6	3	3	5	19	4	3	1	1	1
-0.8195	-0.9114	3.8818	0.8371	23.5113	1.5292	-4.4739	16.221	5	6	2	4	21	5	5	1	1	1
0.9398	0.5876	2.09	0.3105	5.5237	0.8179	2.1922	3.7722	3	5	5	2	7	5	2	0	0	0
-0.4218	0.7295	0.041	3.6127	-3.2667	0.8788	0.8054	0.4802	1	3	5	4	1	4	4	0	0	0
-0.5313	0.0398	3.4586	3.2214	9.751	1.5411	0.3847	17.8414	3	1	5	5	12	6	2	1	1	1
0.6302	0.3736	1.1076	3.7181	2.103	0.9687	1.353	5.1542	4	4	3	5	6	6	3	0	0	0
0.225	0.8121	3.2854	0.4397	13.624	0.0119	4.0613	10.0103	5	6	5	3	18	4	3	0	1	1
-0.6652	0.8236	2.324	3.5133	10.251	0.5893	3.5838	4.668	5	5	5	2	13	3	3	0	0	1
-0.3056	-0.7658	3.8038	3.7695	5.6764	1.5229	-0.3377	11.7503	1	6	5	3	5	6	3	1	0	0
0.6245	-0.0173	0.2409	1.8624	0.1484	0.8288	-0.0432	0.5308	1	3	5	2	1	3	1	0	0	0
0.9657	-0.4221	2.685	0.4228	15.287	0.3476	-1.5954	14.2638	5	3	3	5	14	3	3	1	1	1
0.1489	-0.8498	2.3599	3.1689	14.5567	0.7293	-4.82	6.6376	5	5	1	3	13	4	4	1	1	1
